date,winner,loser,winner_score,loser_score
"['2021', '10', '19']",LA Clippers,Brooklyn,120,116
"['2021', '10', '19']",Detroit,San Antonio,117,116
"['2021', '10', '20']",Denver,Houston,124,111
"['2021', '10', '20']",Milwaukee,New Orleans,136,113
"['2021', '10', '20']",Golden State,Utah,123,116
"['2021', '10', '20']",Chicago,Washington,120,119
"['2021', '10', '20']",Boston,Orlando,116,111
"['2021', '10', '20']",Phoenix,Charlotte,133,99
"['2021', '10', '20']",Cleveland,Indiana,108,104
"['2021', '10', '20']",LA Lakers,Minnesota,108,103
"['2021', '10', '20']",Dallas,Oklahoma City,95,86
"['2021', '10', '20']",Sacramento,Miami,115,113
"['2021', '10', '20']",Toronto,New York,120,105
"['2021', '10', '21']",Memphis,Brooklyn,118,104
"['2021', '10', '21']",Chicago,Orlando,102,98
"['2021', '10', '21']",Dallas,Denver,103,89
"['2021', '10', '22']",Golden State,Miami,115,108
"['2021', '10', '22']",Minnesota,LA Clippers,122,104
"['2021', '10', '22']",Detroit,Milwaukee,115,106
"['2021', '10', '22']",Utah,New Orleans,115,104
"['2021', '10', '22']",Philadelphia,Houston,133,113
"['2021', '10', '22']",Portland,Atlanta,136,131
"['2021', '10', '22']",Washington,Charlotte,124,121
"['2021', '10', '22']",Memphis,Cleveland,110,106
"['2021', '10', '22']",LA Lakers,Sacramento,122,114
"['2021', '10', '22']",Phoenix,New Orleans,123,110
"['2021', '10', '23']",New York,Indiana,104,94
"['2021', '10', '23']",Toronto,San Antonio,129,104
"['2021', '10', '23']",San Antonio,Boston,99,97
"['2021', '10', '23']",Charlotte,Detroit,140,111
"['2021', '10', '23']",Dallas,Golden State,99,82
"['2021', '10', '23']",Utah,Denver,115,109
"['2021', '10', '23']",Brooklyn,Indiana,129,121
"['2021', '10', '23']",Toronto,Milwaukee,117,111
"['2021', '10', '24']",Minnesota,Oklahoma City,98,90
"['2021', '10', '24']",Philadelphia,Orlando,116,106
"['2021', '10', '24']",Miami,Portland,115,109
"['2021', '10', '24']",Atlanta,Sacramento,108,102
"['2021', '10', '24']",Houston,Washington,114,111
"['2021', '10', '24']",Memphis,Detroit,118,88
"['2021', '10', '25']",New Orleans,Golden State,101,96
"['2021', '10', '25']",New York,Boston,108,105
"['2021', '10', '25']",Phoenix,LA Clippers,106,89
"['2021', '10', '25']",Milwaukee,Brooklyn,121,109
"['2021', '10', '25']",Chicago,Washington,130,122
"['2021', '10', '25']",Denver,Sacramento,121,111
"['2021', '10', '25']",Dallas,Houston,130,106
"['2021', '10', '25']",LA Lakers,Atlanta,134,118
"['2021', '10', '25']",Minnesota,Oklahoma City,135,105
"['2021', '10', '26']",Philadelphia,San Antonio,119,100
"['2021', '10', '26']",Cleveland,Portland,114,101
"['2021', '10', '26']",Toronto,Utah,122,108
"['2021', '10', '26']",Boston,New York,99,75
"['2021', '10', '26']",Charlotte,Milwaukee,114,106
"['2021', '10', '27']",Detroit,Orlando,97,92
"['2021', '10', '27']",Indiana,Utah,125,113
"['2021', '10', '27']",Memphis,LA Clippers,123,108
"['2021', '10', '27']",Miami,Phoenix,123,100
"['2021', '10', '27']",Brooklyn,San Antonio,121,119
"['2021', '10', '27']",Dallas,Chicago,113,99
"['2021', '10', '27']",Golden State,Cleveland,96,82
"['2021', '10', '27']",Minnesota,Houston,141,123
"['2021', '10', '27']",LA Clippers,Atlanta,106,93
"['2021', '10', '27']",Memphis,LA Lakers,127,119
"['2021', '10', '28']",Denver,Oklahoma City,99,95
"['2021', '10', '28']",Washington,Orlando,102,100
"['2021', '10', '28']",Portland,Sacramento,103,88
"['2021', '10', '28']",Toronto,New Orleans,105,101
"['2021', '10', '28']",Boston,Indiana,101,98
"['2021', '10', '28']",Charlotte,Milwaukee,103,99
"['2021', '10', '29']",Detroit,Utah,126,116
"['2021', '10', '29']",Philadelphia,Houston,111,91
"['2021', '10', '29']",New York,San Antonio,111,96
"['2021', '10', '29']",Portland,Brooklyn,114,108
"['2021', '10', '29']",Cleveland,Sacramento,109,108
"['2021', '10', '29']",Chicago,Detroit,133,87
"['2021', '10', '29']",LA Clippers,Denver,87,85
"['2021', '10', '30']",Memphis,Golden State,116,108
"['2021', '10', '30']",New Orleans,Minnesota,128,125
"['2021', '10', '30']",Phoenix,Toronto,99,95
"['2021', '10', '30']",Washington,Oklahoma City,122,118
"['2021', '10', '30']",Miami,Atlanta,115,91
"['2021', '10', '30']",Brooklyn,Chicago,138,112
"['2021', '10', '30']",Boston,Indiana,119,100
"['2021', '10', '30']",New York,Dallas,108,85
"['2021', '10', '30']",Charlotte,Philadelphia,109,98
"['2021', '10', '30']",Sacramento,LA Lakers,125,116
"['2021', '10', '30']",Houston,San Antonio,128,124
"['2021', '10', '31']",Cleveland,Utah,111,91
"['2021', '10', '31']",Washington,Orlando,112,106
"['2021', '10', '31']",Oklahoma City,Brooklyn,130,109
"['2021', '10', '31']",Denver,Portland,140,108
"['2021', '10', '31']",Memphis,Minnesota,116,108
"['2021', '11', '01']",Milwaukee,Golden State,118,99
"['2021', '11', '01']",New Orleans,LA Clippers,113,89
"['2021', '11', '01']",Golden State,Chicago,138,96
"['2021', '11', '01']",Orlando,Charlotte,116,109
"['2021', '11', '01']",Detroit,Toronto,103,87
"['2021', '11', '01']",Phoenix,Indiana,112,94
"['2021', '11', '01']",Dallas,Memphis,112,85
"['2021', '11', '01']",Miami,Atlanta,124,118
"['2021', '11', '01']",Philadelphia,Boston,111,99
"['2021', '11', '02']",Sacramento,Houston,126,114
"['2021', '11', '02']",Cleveland,San Antonio,114,109
"['2021', '11', '02']",New York,Atlanta,117,108
"['2021', '11', '02']",Boston,Chicago,114,112
"['2021', '11', '02']",Brooklyn,New Orleans,120,105
"['2021', '11', '03']",Dallas,Orlando,108,92
"['2021', '11', '03']",Denver,LA Lakers,133,96
"['2021', '11', '03']",Philadelphia,Miami,109,98
"['2021', '11', '03']",Toronto,Milwaukee,103,96
"['2021', '11', '03']",Cleveland,Oklahoma City,107,102
"['2021', '11', '03']",San Antonio,LA Clippers,101,94
"['2021', '11', '03']",Portland,Washington,115,110
"['2021', '11', '03']",Utah,Denver,125,102
"['2021', '11', '03']",Phoenix,Detroit,135,108
"['2021', '11', '03']",Minnesota,Golden State,119,99
"['2021', '11', '03']",Houston,Sacramento,118,112
"['2021', '11', '04']",Atlanta,Milwaukee,121,114
"['2021', '11', '04']",Boston,New Orleans,104,92
"['2021', '11', '04']",Cleveland,Brooklyn,114,107
"['2021', '11', '04']",Dallas,Oklahoma City,104,102
"['2021', '11', '04']",LA Clippers,Indiana,139,133
"['2021', '11', '05']",LA Lakers,Utah,101,95
"['2021', '11', '05']",Memphis,Chicago,119,106
"['2021', '11', '05']",Miami,Toronto,104,99
"['2021', '11', '05']",Charlotte,New York,97,87
"['2021', '11', '05']",Portland,Orlando,98,88
"['2021', '11', '05']",Phoenix,San Antonio,121,107
"['2021', '11', '05']",Washington,Philadelphia,117,98
"['2021', '11', '05']",Golden State,Detroit,102,86
"['2021', '11', '05']",Minnesota,New York,112,110
"['2021', '11', '06']",Atlanta,Minnesota,134,122
"['2021', '11', '06']",Charlotte,Boston,111,102
"['2021', '11', '06']",Chicago,Cleveland,117,104
"['2021', '11', '06']",Dallas,Toronto,102,98
"['2021', '11', '06']",Denver,LA Clippers,130,128
"['2021', '11', '06']",Indiana,LA Lakers,111,104
"['2021', '11', '07']",Miami,Portland,104,92
"['2021', '11', '07']",Milwaukee,Memphis,126,114
"['2021', '11', '07']",Philadelphia,Orlando,123,110
"['2021', '11', '07']",Detroit,Sacramento,133,131
"['2021', '11', '07']",San Antonio,Oklahoma City,118,96
"['2021', '11', '07']",Houston,Utah,116,111
"['2021', '11', '07']",Brooklyn,Washington,119,118
"['2021', '11', '07']",Phoenix,Dallas,109,101
"['2021', '11', '08']",Indiana,Golden State,121,117
"['2021', '11', '08']",New Orleans,New York,102,91
"['2021', '11', '08']",Atlanta,Miami,110,108
"['2021', '11', '08']",Portland,Boston,109,105
"['2021', '11', '08']",Charlotte,Oklahoma City,121,98
"['2021', '11', '08']",Memphis,Denver,122,118
"['2021', '11', '08']",Golden State,Houston,105,103
"['2021', '11', '08']",Milwaukee,Chicago,94,90
"['2021', '11', '09']",LA Lakers,Orlando,116,105
"['2021', '11', '09']",LA Clippers,Philadelphia,102,101
"['2021', '11', '09']",Brooklyn,San Antonio,117,102
"['2021', '11', '10']",Utah,Detroit,111,101
"['2021', '11', '10']",Toronto,Washington,109,105
"['2021', '11', '10']",Cleveland,Oklahoma City,94,87
"['2021', '11', '10']",Milwaukee,Sacramento,133,127
"['2021', '11', '10']",Phoenix,Indiana,113,103
"['2021', '11', '10']",Atlanta,Charlotte,113,91
"['2021', '11', '10']",Dallas,Memphis,104,91
"['2021', '11', '10']",Denver,Detroit,117,111
"['2021', '11', '10']",Golden State,Utah,94,92
"['2021', '11', '10']",Miami,LA Lakers,113,107
"['2021', '11', '10']",Minnesota,Brooklyn,136,125
"['2021', '11', '10']",New York,LA Clippers,110,102
"['2021', '11', '10']",Orlando,Chicago,114,95
"['2021', '11', '11']",Philadelphia,San Antonio,115,109
"['2021', '11', '11']",Portland,Toronto,114,105
"['2021', '11', '11']",Boston,Washington,116,87
"['2021', '11', '12']",Cleveland,New York,95,93
"['2021', '11', '12']",New Orleans,Indiana,117,113
"['2021', '11', '12']",Chicago,Oklahoma City,111,110
"['2021', '11', '12']",Phoenix,Utah,115,109
"['2021', '11', '12']",Boston,Sacramento,128,75
"['2021', '11', '12']",LA Lakers,Brooklyn,106,96
"['2021', '11', '12']",Denver,Detroit,110,105
"['2021', '11', '12']",Golden State,Dallas,130,92
"['2021', '11', '12']",San Antonio,Houston,134,104
"['2021', '11', '12']",Philadelphia,New Orleans,117,107
"['2021', '11', '12']",Minnesota,Portland,109,107
"['2021', '11', '13']",Toronto,Charlotte,125,113
"['2021', '11', '13']",LA Clippers,Washington,116,115
"['2021', '11', '13']",Atlanta,Sacramento,121,104
"['2021', '11', '13']",Denver,Brooklyn,124,118
"['2021', '11', '13']",Chicago,Toronto,111,105
"['2021', '11', '13']",Cleveland,Milwaukee,115,99
"['2021', '11', '13']",Charlotte,Indiana,158,126
"['2021', '11', '14']",Miami,New York,110,96
"['2021', '11', '14']",LA Clippers,Orlando,111,102
"['2021', '11', '14']",Dallas,Portland,132,112
"['2021', '11', '14']",Memphis,San Antonio,118,110
"['2021', '11', '14']",Phoenix,Utah,105,97
"['2021', '11', '14']",Golden State,Minnesota,124,115
"['2021', '11', '14']",Philadelphia,LA Lakers,105,87
"['2021', '11', '15']",Atlanta,Boston,108,92
"['2021', '11', '15']",Charlotte,LA Lakers,117,114
"['2021', '11', '15']",Portland,Houston,125,110
"['2021', '11', '15']",Memphis,Utah,119,109
"['2021', '11', '15']",Miami,LA Clippers,121,114
"['2021', '11', '15']",Milwaukee,New York,123,108
"['2021', '11', '15']",Denver,New Orleans,116,105
"['2021', '11', '15']",Indiana,Oklahoma City,113,110
"['2021', '11', '15']",Orlando,Detroit,119,103
"['2021', '11', '15']",Phoenix,Minnesota,134,124
"['2021', '11', '15']",San Antonio,Chicago,131,122
"['2021', '11', '16']",Dallas,Indiana,132,105
"['2021', '11', '16']",Golden State,Brooklyn,110,106
"['2021', '11', '16']",Memphis,Washington,115,95
"['2021', '11', '17']",Toronto,Miami,124,120
"['2021', '11', '17']",Boston,New Orleans,107,97
"['2021', '11', '17']",Philadelphia,Sacramento,103,101
"['2021', '11', '17']",Atlanta,LA Lakers,129,121
"['2021', '11', '17']",Chicago,Portland,130,116
"['2021', '11', '17']",LA Clippers,Charlotte,115,90
"['2021', '11', '17']",Detroit,Cleveland,115,105
"['2021', '11', '17']",Denver,Milwaukee,136,100
"['2021', '11', '17']",Minnesota,Utah,126,106
"['2021', '11', '17']",Orlando,Dallas,110,108
"['2021', '11', '17']",Phoenix,San Antonio,115,110
"['2021', '11', '18']",Toronto,Atlanta,106,100
"['2021', '11', '18']",Boston,Miami,122,92
"['2021', '11', '18']",Cleveland,New Orleans,93,90
"['2021', '11', '18']",Golden State,Houston,122,108
"['2021', '11', '18']",Indiana,LA Clippers,122,116
"['2021', '11', '18']",New York,Sacramento,116,96
"['2021', '11', '19']",Oklahoma City,Portland,98,81
"['2021', '11', '19']",Philadelphia,Memphis,122,119
"['2021', '11', '19']",Chicago,Orlando,126,115
"['2021', '11', '19']",New Orleans,Detroit,111,101
"['2021', '11', '19']",Milwaukee,Washington,112,98
"['2021', '11', '19']",Minnesota,Denver,130,115
"['2021', '11', '19']",Phoenix,Brooklyn,121,111
"['2021', '11', '19']",Golden State,San Antonio,124,120
"['2021', '11', '19']",Toronto,Miami,110,106
"['2021', '11', '20']",Boston,Charlotte,113,107
"['2021', '11', '20']",Oklahoma City,Dallas,120,114
"['2021', '11', '20']",Houston,Cleveland,115,104
"['2021', '11', '20']",Orlando,Indiana,119,118
"['2021', '11', '20']",LA Lakers,Portland,99,94
"['2021', '11', '20']",Memphis,New York,120,108
"['2021', '11', '20']",Washington,Philadelphia,106,103
"['2021', '11', '20']",Sacramento,Brooklyn,112,101
"['2021', '11', '20']",Utah,Denver,108,104
"['2021', '11', '21']",Atlanta,Phoenix,124,115
"['2021', '11', '21']",Minnesota,Detroit,128,117
"['2021', '11', '21']",Golden State,Sacramento,126,114
"['2021', '11', '21']",LA Clippers,LA Lakers,111,110
"['2021', '11', '21']",Miami,San Antonio,112,95
"['2021', '11', '22']",Toronto,Chicago,127,120
"['2021', '11', '22']",Cleveland,Charlotte,102,101
"['2021', '11', '22']",Dallas,Philadelphia,107,98
"['2021', '11', '22']",New Orleans,Denver,113,105
"['2021', '11', '22']",Boston,Detroit,102,93
"['2021', '11', '22']",Chicago,Indiana,122,115
"['2021', '11', '22']",Oklahoma City,Portland,96,93
"['2021', '11', '22']",San Antonio,Houston,131,106
"['2021', '11', '22']",Toronto,Atlanta,125,114
"['2021', '11', '22']",Utah,Brooklyn,125,102
"['2021', '11', '23']",Miami,Charlotte,104,86
"['2021', '11', '23']",LA Lakers,New York,122,115
"['2021', '11', '23']",Memphis,Orlando,135,115
"['2021', '11', '23']",Milwaukee,Portland,137,108
"['2021', '11', '24']",Sacramento,Oklahoma City,113,103
"['2021', '11', '24']",Phoenix,Washington,95,80
"['2021', '11', '24']",Philadelphia,Chicago,119,108
"['2021', '11', '24']",Cleveland,Indiana,98,85
"['2021', '11', '24']",Dallas,Atlanta,103,94
"['2021', '11', '24']",Denver,Brooklyn,124,104
"['2021', '11', '24']",New Orleans,Houston,120,107
"['2021', '11', '24']",Milwaukee,LA Clippers,137,113
"['2021', '11', '24']",Minnesota,Detroit,118,105
"['2021', '11', '24']",Boston,Orlando,116,83
"['2021', '11', '24']",Phoenix,Chicago,127,124
"['2021', '11', '24']",Toronto,Charlotte,116,101
"['2021', '11', '24']",Golden State,Oklahoma City,110,98
"['2021', '11', '26']",Utah,New York,113,104
"['2021', '11', '26']",Miami,Washington,121,100
"['2021', '11', '26']",Atlanta,Indiana,133,112
"['2021', '11', '26']",Boston,Brooklyn,126,91
"['2021', '11', '26']",Dallas,Detroit,116,86
"['2021', '11', '26']",Denver,New York,132,115
"['2021', '11', '26']",Milwaukee,LA Lakers,131,116
"['2021', '11', '26']",Memphis,LA Clippers,135,109
"['2021', '11', '26']",New Orleans,Houston,110,97
"['2021', '11', '26']",Phoenix,Philadelphia,114,109
"['2021', '11', '26']",Orlando,Portland,113,95
"['2021', '11', '26']",Minnesota,Sacramento,134,114
"['2021', '11', '27']",Chicago,Charlotte,121,109
"['2021', '11', '27']",Cleveland,San Antonio,105,92
"['2021', '11', '27']",Toronto,Oklahoma City,117,98
"['2021', '11', '27']",Portland,LA Lakers,107,105
"['2021', '11', '27']",Sacramento,Minnesota,132,119
"['2021', '11', '27']",Utah,Golden State,111,85
"['2021', '11', '27']",Dallas,LA Clippers,112,105
"['2021', '11', '27']",Memphis,Detroit,132,107
"['2021', '11', '28']",New York,Golden State,116,114
"['2021', '11', '28']",Toronto,Houston,139,120
"['2021', '11', '28']",Miami,New Orleans,112,97
"['2021', '11', '28']",Phoenix,Milwaukee,131,107
"['2021', '11', '28']",Washington,Brooklyn,113,112
"['2021', '11', '29']",San Antonio,Atlanta,136,121
"['2021', '11', '29']",Boston,Denver,108,102
"['2021', '11', '29']",Chicago,Minnesota,134,122
"['2021', '11', '29']",Charlotte,Detroit,141,119
"['2021', '11', '29']",Cleveland,Indiana,120,113
"['2021', '11', '29']",Philadelphia,Oklahoma City,100,87
"['2021', '11', '29']",Utah,Orlando,114,99
"['2021', '11', '29']",Chicago,Oklahoma City,106,101
"['2021', '11', '29']",Memphis,Charlotte,125,118
"['2021', '11', '30']",LA Clippers,Dallas,99,97
"['2021', '11', '30']",Golden State,LA Lakers,117,115
"['2021', '11', '30']",Miami,Brooklyn,115,111
"['2021', '11', '30']",San Antonio,New Orleans,124,114
"['2021', '11', '30']",Philadelphia,Cleveland,103,93
"['2021', '12', '01']",Phoenix,Orlando,132,105
"['2021', '12', '01']",Portland,New York,112,103
"['2021', '12', '01']",Denver,Toronto,110,109
"['2021', '12', '01']",Sacramento,Washington,123,110
"['2021', '12', '01']",Boston,Atlanta,105,95
"['2021', '12', '01']",Minnesota,Indiana,129,120
"['2021', '12', '01']",Brooklyn,Sacramento,109,85
"['2021', '12', '01']",Chicago,San Antonio,120,109
"['2021', '12', '01']",Denver,Orlando,121,111
"['2021', '12', '02']",LA Clippers,Golden State,119,104
"['2021', '12', '02']",Portland,Milwaukee,122,107
"['2021', '12', '02']",New Orleans,Toronto,120,90
"['2021', '12', '02']",Oklahoma City,New York,127,123
"['2021', '12', '02']",Utah,Houston,135,101
"['2021', '12', '03']",Washington,Detroit,103,94
"['2021', '12', '03']",Atlanta,Cleveland,124,116
"['2021', '12', '03']",Dallas,Miami,107,99
"['2021', '12', '03']",Milwaukee,Indiana,128,119
"['2021', '12', '03']",Minnesota,Charlotte,126,120
"['2021', '12', '03']",Memphis,New Orleans,121,109
"['2021', '12', '03']",Boston,Philadelphia,135,87
"['2021', '12', '03']",Phoenix,LA Clippers,103,96
"['2021', '12', '03']",Detroit,Boston,112,111
"['2021', '12', '04']",Chicago,Sacramento,125,118
"['2021', '12', '04']",Denver,Golden State,117,116
"['2021', '12', '04']",Indiana,Washington,113,108
"['2021', '12', '04']",LA Lakers,Utah,106,101
"['2021', '12', '04']",Portland,Memphis,123,119
"['2021', '12', '04']",Toronto,Minnesota,103,91
"['2021', '12', '04']",Brooklyn,New York,111,106
"['2021', '12', '05']",San Antonio,Oklahoma City,114,106
"['2021', '12', '05']",Atlanta,Orlando,130,109
"['2021', '12', '05']",Phoenix,Houston,124,121
"['2021', '12', '05']",Washington,Brooklyn,117,103
"['2021', '12', '06']",Miami,Charlotte,111,107
"['2021', '12', '06']",LA Clippers,Houston,142,111
"['2021', '12', '06']",Philadelphia,Milwaukee,123,120
"['2021', '12', '06']",Dallas,New Orleans,125,118
"['2021', '12', '06']",Boston,Brooklyn,129,106
"['2021', '12', '06']",Chicago,Atlanta,112,108
"['2021', '12', '06']",Detroit,Cleveland,106,103
"['2021', '12', '06']",Minnesota,Memphis,119,114
"['2021', '12', '06']",Phoenix,Oklahoma City,124,104
"['2021', '12', '06']",Golden State,Portland,132,95
"['2021', '12', '07']",Denver,Sacramento,128,110
"['2021', '12', '07']",Charlotte,Toronto,125,93
"['2021', '12', '07']",Oklahoma City,Indiana,129,125
"['2021', '12', '08']",LA Clippers,LA Lakers,105,102
"['2021', '12', '08']",Philadelphia,Minnesota,133,102
"['2021', '12', '08']",Miami,New York,115,100
"['2021', '12', '08']",Orlando,Houston,119,111
"['2021', '12', '08']",New Orleans,Phoenix,117,102
"['2021', '12', '08']",Utah,Dallas,114,109
"['2021', '12', '08']",San Antonio,Washington,157,153
"['2021', '12', '08']",Atlanta,Toronto,127,100
"['2021', '12', '08']",Memphis,Chicago,116,110
"['2021', '12', '08']",Cleveland,Washington,92,86
"['2021', '12', '08']",Denver,Sacramento,115,110
"['2021', '12', '08']",Boston,Detroit,113,104
"['2021', '12', '08']",Miami,San Antonio,133,129
"['2021', '12', '09']",Brooklyn,Milwaukee,126,123
"['2021', '12', '09']",Detroit,Charlotte,127,126
"['2021', '12', '09']",Dallas,Golden State,107,101
"['2021', '12', '10']",LA Clippers,Houston,99,98
"['2021', '12', '10']",Indiana,Boston,128,107
"['2021', '12', '10']",New Orleans,LA Lakers,123,95
"['2021', '12', '10']",Philadelphia,New York,125,109
"['2021', '12', '10']",Utah,Phoenix,118,114
"['2021', '12', '10']",Denver,Portland,124,92
"['2021', '12', '10']",Toronto,Brooklyn,133,97
"['2021', '12', '10']",Minnesota,Cleveland,127,122
"['2021', '12', '10']",Memphis,San Antonio,118,105
"['2021', '12', '11']",Miami,Chicago,112,99
"['2021', '12', '11']",Milwaukee,Charlotte,130,106
"['2021', '12', '11']",Sacramento,Oklahoma City,131,110
"['2021', '12', '11']",Orlando,Indiana,119,103
"['2021', '12', '11']",Boston,Atlanta,107,98
"['2021', '12', '11']",LA Clippers,Houston,113,100
"['2021', '12', '11']",Dallas,LA Lakers,109,104
"['2021', '12', '12']",Minnesota,Golden State,129,114
"['2021', '12', '12']",Toronto,Brooklyn,109,108
"['2021', '12', '12']",Washington,Detroit,116,113
"['2021', '12', '12']",Charlotte,Cleveland,119,98
"['2021', '12', '12']",Oklahoma City,Denver,119,107
"['2021', '12', '12']",Utah,Houston,132,127
"['2021', '12', '13']",Milwaukee,Miami,120,119
"['2021', '12', '13']",New Orleans,Sacramento,125,95
"['2021', '12', '13']",Indiana,Orlando,122,114
"['2021', '12', '13']",Philadelphia,New York,123,108
"['2021', '12', '13']",Phoenix,Portland,120,90
"['2021', '12', '13']",Atlanta,Chicago,130,124
"['2021', '12', '13']",Boston,Memphis,120,107
"['2021', '12', '13']",Miami,Brooklyn,113,107
"['2021', '12', '13']",Dallas,Golden State,122,113
"['2021', '12', '14']",LA Clippers,LA Lakers,132,111
"['2021', '12', '14']",Sacramento,San Antonio,115,112
"['2021', '12', '14']",Detroit,Toronto,108,106
"['2021', '12', '15']",Milwaukee,Chicago,118,112
"['2021', '12', '15']",Denver,Houston,116,101
"['2021', '12', '15']",Detroit,Indiana,111,106
"['2021', '12', '15']",New Orleans,Utah,124,90
"['2021', '12', '15']",Minnesota,Oklahoma City,138,101
"['2021', '12', '15']",Philadelphia,Cleveland,125,119
"['2021', '12', '15']",Phoenix,New York,115,114
"['2021', '12', '15']",Orlando,Toronto,103,97
"['2021', '12', '15']",Atlanta,Washington,117,114
"['2021', '12', '15']",Charlotte,San Antonio,123,117
"['2021', '12', '15']",Dallas,Sacramento,114,113
"['2021', '12', '16']",LA Lakers,Golden State,124,116
"['2021', '12', '16']",Memphis,Orlando,124,96
"['2021', '12', '16']",Miami,Philadelphia,99,82
"['2021', '12', '16']",Minnesota,Portland,135,121
"['2021', '12', '17']",Boston,Brooklyn,126,120
"['2021', '12', '17']",Cleveland,Toronto,104,96
"['2021', '12', '17']",Denver,New Orleans,138,130
"['2021', '12', '17']",Houston,Memphis,123,112
"['2021', '12', '17']",New York,LA Clippers,116,93
"['2021', '12', '17']",Milwaukee,Phoenix,132,122
"['2021', '12', '17']",Utah,Oklahoma City,116,103
"['2021', '12', '17']",Washington,Indiana,133,123
"['2021', '12', '18']",Dallas,Utah,111,103
"['2021', '12', '18']",Denver,Golden State,131,124
"['2021', '12', '18']",Detroit,Atlanta,113,110
"['2021', '12', '18']",Miami,Houston,123,106
"['2021', '12', '18']",Minnesota,Portland,124,81
"['2021', '12', '18']",Philadelphia,Chicago,121,106
"['2021', '12', '18']",New York,Sacramento,131,115
"['2021', '12', '19']",San Antonio,LA Lakers,117,110
"['2021', '12', '19']",Brooklyn,Charlotte,132,121
"['2021', '12', '19']",Golden State,LA Clippers,112,97
"['2021', '12', '19']",Cleveland,Indiana,127,124
"['2021', '12', '19']",Memphis,New Orleans,132,111
"['2021', '12', '19']",Milwaukee,Oklahoma City,142,115
"['2021', '12', '20']",Phoenix,Orlando,102,99
"['2021', '12', '20']",Boston,Charlotte,115,101
"['2021', '12', '20']",New York,Dallas,107,77
"['2021', '12', '20']",Chicago,Detroit,114,108
