date,winner,loser,winner_score,loser_score
"['2010', '11', '23']",New York,Charlotte,110,107
"['2010', '11', '23']",Washington,Philadelphia,116,114
"['2010', '11', '24']",Boston,New Jersey,89,83
"['2010', '11', '24']",New York,Charlotte,99,95
"['2010', '11', '24']",Cleveland,Milwaukee,83,81
"['2010', '11', '24']",Houston,Golden State,111,101
"['2010', '11', '24']",Memphis,Detroit,105,84
"['2010', '11', '24']",San Antonio,Minnesota,113,109
"['2010', '11', '24']",Dallas,Oklahoma City,111,103
"['2010', '11', '24']",Orlando,Miami,104,95
"['2010', '11', '24']",Chicago,Phoenix,123,115
"['2010', '11', '24']",Toronto,Philadelphia,106,90
"['2010', '11', '24']",Utah,New Orleans,105,87
"['2010', '11', '25']",Atlanta,Washington,116,96
"['2010', '11', '25']",LA Clippers,Sacramento,100,82
"['2010', '11', '26']",Boston,Toronto,110,101
"['2010', '11', '26']",Charlotte,Houston,99,89
"['2010', '11', '26']",Denver,Chicago,98,97
"['2010', '11', '26']",Detroit,Milwaukee,103,89
"['2010', '11', '26']",Oklahoma City,Indiana,110,106
"['2010', '11', '26']",Memphis,Golden State,116,111
"['2010', '11', '26']",Miami,Philadelphia,99,90
"['2010', '11', '26']",Orlando,Cleveland,111,100
"['2010', '11', '26']",Phoenix,LA Clippers,116,108
"['2010', '11', '26']",New Orleans,Portland,97,78
"['2010', '11', '26']",Dallas,San Antonio,103,94
"['2010', '11', '26']",Utah,LA Lakers,102,96
"['2010', '11', '27']",Cleveland,Memphis,92,86
"['2010', '11', '27']",Dallas,Miami,106,95
"['2010', '11', '27']",Milwaukee,Charlotte,104,101
"['2010', '11', '27']",Golden State,Minnesota,104,94
"['2010', '11', '27']",Atlanta,New York,99,90
"['2010', '11', '27']",Philadelphia,New Jersey,102,86
"['2010', '11', '27']",Chicago,Sacramento,96,85
"['2010', '11', '27']",Orlando,Washington,100,99
"['2010', '11', '28']",Denver,Phoenix,138,133
"['2010', '11', '28']",New York,Detroit,125,116
"['2010', '11', '28']",Houston,Oklahoma City,99,98
"['2010', '11', '28']",Utah,LA Clippers,109,97
"['2010', '11', '28']",Indiana,LA Lakers,95,92
"['2010', '11', '28']",New Jersey,Portland,98,96
"['2010', '11', '28']",San Antonio,New Orleans,109,95
"['2010', '11', '28']",Atlanta,Toronto,96,78
"['2010', '11', '29']",Dallas,Houston,101,91
"['2010', '11', '29']",Miami,Washington,105,94
"['2010', '11', '29']",Oklahoma City,New Orleans,95,89
"['2010', '11', '29']",Utah,Milwaukee,109,88
"['2010', '11', '30']",Boston,Cleveland,106,87
"['2010', '11', '30']",San Antonio,Golden State,118,98
"['2010', '11', '30']",Memphis,LA Lakers,98,96
"['2010', '11', '30']",New York,New Jersey,111,100
"['2010', '11', '30']",Orlando,Detroit,90,79
"['2010', '11', '30']",Philadelphia,Portland,88,79
"['2010', '11', '30']",Indiana,Sacramento,107,98
"['2010', '12', '01']",Atlanta,Memphis,112,109
"['2010', '12', '01']",Boston,Portland,99,95
"['2010', '12', '01']",Orlando,Chicago,107,78
"['2010', '12', '01']",Dallas,Minnesota,100,86
"['2010', '12', '01']",Denver,Milwaukee,105,94
"['2010', '12', '01']",Houston,LA Lakers,109,99
"['2010', '12', '01']",LA Clippers,San Antonio,90,85
"['2010', '12', '01']",Miami,Detroit,97,72
"['2010', '12', '01']",Oklahoma City,New Jersey,123,120
"['2010', '12', '01']",New Orleans,Charlotte,89,73
"['2010', '12', '01']",Toronto,Washington,127,108
"['2010', '12', '01']",Utah,Indiana,110,88
"['2010', '12', '02']",Miami,Cleveland,118,90
"['2010', '12', '02']",Phoenix,Golden State,107,101
"['2010', '12', '03']",Atlanta,Philadelphia,93,88
"['2010', '12', '03']",Boston,Chicago,104,92
"['2010', '12', '03']",Charlotte,New Jersey,91,84
"['2010', '12', '03']",Denver,LA Clippers,109,104
"['2010', '12', '03']",Orlando,Detroit,104,91
"['2010', '12', '03']",LA Lakers,Sacramento,113,80
"['2010', '12', '03']",Houston,Memphis,127,111
"['2010', '12', '03']",New York,New Orleans,100,92
"['2010', '12', '03']",Phoenix,Indiana,105,97
"['2010', '12', '03']",San Antonio,Minnesota,107,101
"['2010', '12', '03']",Toronto,Oklahoma City,111,99
"['2010', '12', '03']",Dallas,Utah,93,81
"['2010', '12', '03']",Washington,Portland,83,79
"['2010', '12', '04']",Chicago,Houston,119,116
"['2010', '12', '04']",Miami,Atlanta,89,77
"['2010', '12', '04']",Milwaukee,Orlando,96,85
"['2010', '12', '04']",Minnesota,Cleveland,129,95
"['2010', '12', '04']",Philadelphia,Charlotte,109,91
"['2010', '12', '04']",Dallas,Sacramento,105,103
"['2010', '12', '05']",Denver,Memphis,108,107
"['2010', '12', '05']",Detroit,Cleveland,102,92
"['2010', '12', '05']",Boston,New Jersey,100,75
"['2010', '12', '05']",Oklahoma City,Golden State,114,109
"['2010', '12', '05']",Phoenix,Washington,125,108
"['2010', '12', '05']",Portland,LA Clippers,100,91
"['2010', '12', '05']",San Antonio,New Orleans,109,84
"['2010', '12', '05']",New York,Toronto,116,99
"['2010', '12', '06']",Chicago,Oklahoma City,99,90
"['2010', '12', '06']",Indiana,Toronto,124,100
"['2010', '12', '06']",LA Clippers,Sacramento,98,91
"['2010', '12', '06']",Miami,Milwaukee,88,78
"['2010', '12', '06']",New York,Minnesota,121,114
"['2010', '12', '06']",Atlanta,Orlando,80,74
"['2010', '12', '06']",Utah,Memphis,94,85
"['2010', '12', '07']",Atlanta,New Jersey,116,101
"['2010', '12', '07']",Charlotte,Denver,100,98
"['2010', '12', '07']",Dallas,Golden State,105,100
"['2010', '12', '07']",Houston,Detroit,97,83
"['2010', '12', '07']",LA Lakers,Washington,115,108
"['2010', '12', '07']",Philadelphia,Cleveland,117,97
"['2010', '12', '07']",Portland,Phoenix,106,99
"['2010', '12', '08']",Boston,Denver,105,89
"['2010', '12', '08']",Chicago,Cleveland,88,83
"['2010', '12', '08']",LA Lakers,LA Clippers,87,86
"['2010', '12', '08']",Milwaukee,Indiana,97,95
"['2010', '12', '08']",Oklahoma City,Minnesota,111,103
"['2010', '12', '08']",New Orleans,Detroit,93,74
"['2010', '12', '08']",New York,Toronto,113,110
"['2010', '12', '08']",Memphis,Phoenix,104,98
"['2010', '12', '08']",Sacramento,Washington,116,91
"['2010', '12', '08']",San Antonio,Golden State,111,94
"['2010', '12', '08']",Miami,Utah,111,98
"['2010', '12', '09']",Dallas,New Jersey,102,89
"['2010', '12', '09']",Boston,Philadelphia,102,101
"['2010', '12', '09']",Portland,Orlando,97,83
"['2010', '12', '10']",Chicago,LA Lakers,88,84
"['2010', '12', '10']",Miami,Golden State,106,84
"['2010', '12', '10']",Indiana,Charlotte,100,92
"['2010', '12', '10']",Milwaukee,Houston,97,91
"['2010', '12', '10']",Minnesota,Detroit,109,99
"['2010', '12', '10']",Oklahoma City,New Orleans,97,92
"['2010', '12', '10']",Portland,Phoenix,101,94
"['2010', '12', '10']",San Antonio,Atlanta,108,92
"['2010', '12', '10']",Denver,Toronto,123,116
"['2010', '12', '10']",Utah,Orlando,117,105
"['2010', '12', '10']",New York,Washington,101,95
"['2010', '12', '11']",Atlanta,Indiana,97,83
"['2010', '12', '11']",Boston,Charlotte,93,62
"['2010', '12', '11']",Chicago,Minnesota,113,82
"['2010', '12', '11']",Dallas,Utah,103,97
"['2010', '12', '11']",Toronto,Detroit,120,116
"['2010', '12', '11']",Houston,Cleveland,110,95
"['2010', '12', '11']",Memphis,LA Clippers,84,83
"['2010', '12', '11']",Miami,Sacramento,104,83
"['2010', '12', '12']",Orlando,LA Clippers,94,85
"['2010', '12', '12']",LA Lakers,New Jersey,99,92
"['2010', '12', '12']",New York,Denver,129,125
"['2010', '12', '12']",Oklahoma City,Cleveland,106,77
"['2010', '12', '12']",Philadelphia,New Orleans,88,70
"['2010', '12', '12']",San Antonio,Portland,95,78
"['2010', '12', '13']",Chicago,Indiana,92,73
"['2010', '12', '13']",Milwaukee,Dallas,103,99
"['2010', '12', '13']",Memphis,Portland,86,73
"['2010', '12', '13']",Miami,New Orleans,96,84
"['2010', '12', '13']",Utah,Golden State,108,95
"['2010', '12', '14']",Charlotte,Toronto,97,91
"['2010', '12', '14']",Denver,Orlando,111,94
"['2010', '12', '14']",Detroit,Atlanta,103,80
"['2010', '12', '14']",Golden State,Minnesota,108,99
"['2010', '12', '14']",Houston,Sacramento,118,105
"['2010', '12', '14']",Philadelphia,New Jersey,82,77
"['2010', '12', '14']",LA Lakers,Washington,103,89
"['2010', '12', '15']",Dallas,Portland,103,98
"['2010', '12', '15']",LA Lakers,Indiana,109,94
"['2010', '12', '15']",Memphis,Charlotte,113,80
"['2010', '12', '15']",Miami,Cleveland,101,95
"['2010', '12', '15']",New Orleans,Sacramento,94,91
"['2010', '12', '15']",Boston,New York,118,116
"['2010', '12', '15']",Oklahoma City,Houston,117,105
"['2010', '12', '15']",Philadelphia,LA Clippers,105,91
"['2010', '12', '15']",Phoenix,Minnesota,128,122
"['2010', '12', '15']",San Antonio,Milwaukee,92,90
"['2010', '12', '15']",Chicago,Toronto,110,93
"['2010', '12', '16']",Boston,Atlanta,102,90
"['2010', '12', '16']",San Antonio,Denver,113,112
"['2010', '12', '16']",New Jersey,Washington,97,89
"['2010', '12', '17']",Atlanta,Charlotte,90,85
"['2010', '12', '17']",Dallas,Phoenix,106,91
"['2010', '12', '17']",LA Clippers,Detroit,109,88
"['2010', '12', '17']",Houston,Memphis,103,87
"['2010', '12', '17']",Indiana,Cleveland,108,99
"['2010', '12', '17']",New Orleans,Utah,100,71
"['2010', '12', '17']",Miami,New York,113,91
"['2010', '12', '17']",Oklahoma City,Sacramento,102,87
"['2010', '12', '17']",LA Lakers,Philadelphia,93,81
"['2010', '12', '17']",Portland,Minnesota,107,102
"['2010', '12', '17']",Toronto,New Jersey,98,92
"['2010', '12', '18']",LA Clippers,Chicago,100,99
"['2010', '12', '18']",Cleveland,New York,109,102
"['2010', '12', '18']",Denver,Minnesota,115,113
"['2010', '12', '18']",Utah,Milwaukee,95,86
"['2010', '12', '18']",Philadelphia,Orlando,97,89
"['2010', '12', '18']",Portland,Golden State,96,95
"['2010', '12', '18']",San Antonio,Memphis,112,106
"['2010', '12', '18']",Miami,Washington,95,94
"['2010', '12', '19']",Boston,Indiana,99,88
"['2010', '12', '19']",Detroit,New Orleans,111,108
"['2010', '12', '19']",New Jersey,Atlanta,89,82
"['2010', '12', '19']",Phoenix,Oklahoma City,113,110
"['2010', '12', '19']",Houston,Sacramento,102,93
"['2010', '12', '19']",LA Lakers,Toronto,120,110
"['2010', '12', '20']",Atlanta,Orlando,91,81
"['2010', '12', '20']",Utah,Cleveland,101,90
"['2010', '12', '20']",Houston,Golden State,121,112
"['2010', '12', '20']",Indiana,New Orleans,94,93
"['2010', '12', '20']",LA Clippers,Minnesota,113,90
"['2010', '12', '20']",Dallas,Miami,98,96
"['2010', '12', '20']",Portland,Milwaukee,106,80
"['2010', '12', '20']",San Antonio,Phoenix,118,110
"['2010', '12', '20']",Washington,Charlotte,108,75
"['2010', '12', '21']",Oklahoma City,Charlotte,99,81
"['2010', '12', '21']",Chicago,Philadelphia,121,76
"['2010', '12', '21']",Milwaukee,LA Lakers,98,79
"['2010', '12', '21']",New Jersey,Memphis,101,94
"['2010', '12', '21']",Dallas,Orlando,105,99
"['2010', '12', '21']",Golden State,Sacramento,117,109
"['2010', '12', '22']",Atlanta,Cleveland,98,84
"['2010', '12', '22']",Boston,Philadelphia,84,80
"['2010', '12', '22']",Houston,LA Clippers,97,92
"['2010', '12', '22']",Utah,Minnesota,112,107
"['2010', '12', '22']",New Orleans,New Jersey,105,91
"['2010', '12', '22']",New York,Oklahoma City,112,98
"['2010', '12', '22']",San Antonio,Denver,109,103
"['2010', '12', '22']",Detroit,Toronto,115,93
"['2010', '12', '22']",Chicago,Washington,87,80
"['2010', '12', '23']",Orlando,San Antonio,123,101
"['2010', '12', '23']",Miami,Phoenix,95,83
"['2010', '12', '23']",Milwaukee,Sacramento,84,79
"['2010', '12', '25']",Golden State,Portland,109,102
"['2010', '12', '25']",Miami,LA Lakers,96,80
"['2010', '12', '25']",New York,Chicago,103,95
"['2010', '12', '25']",Oklahoma City,Denver,114,106
"['2010', '12', '25']",Orlando,Boston,86,78
"['2010', '12', '26']",Minnesota,Cleveland,98,97
"['2010', '12', '26']",Philadelphia,Denver,95,89
"['2010', '12', '26']",Chicago,Detroit,95,92
"['2010', '12', '26']",Memphis,Indiana,104,90
"['2010', '12', '26']",LA Clippers,Phoenix,108,103
"['2010', '12', '26']",New Orleans,Atlanta,93,86
"['2010', '12', '26']",San Antonio,Washington,94,80
"['2010', '12', '27']",Charlotte,Detroit,105,100
"['2010', '12', '27']",Golden State,Philadelphia,110,95
"['2010', '12', '27']",Houston,Washington,100,93
"['2010', '12', '27']",Memphis,Toronto,96,85
"['2010', '12', '27']",Atlanta,Milwaukee,95,80
"['2010', '12', '27']",Minnesota,New Orleans,113,98
"['2010', '12', '27']",Orlando,New Jersey,104,88
"['2010', '12', '27']",Dallas,Oklahoma City,103,93
"['2010', '12', '27']",LA Clippers,Sacramento,100,99
"['2010', '12', '27']",Portland,Utah,96,91
"['2010', '12', '28']",Chicago,Milwaukee,90,77
"['2010', '12', '28']",Orlando,Cleveland,110,95
"['2010', '12', '28']",Toronto,Dallas,84,76
"['2010', '12', '28']",Denver,Portland,95,77
"['2010', '12', '28']",Boston,Indiana,95,83
"['2010', '12', '28']",Miami,New York,106,98
"['2010', '12', '28']",San Antonio,LA Lakers,97,82
"['2010', '12', '29']",Atlanta,Golden State,103,93
"['2010', '12', '29']",Charlotte,Cleveland,101,92
"['2010', '12', '29']",Detroit,Boston,104,92
"['2010', '12', '29']",Miami,Houston,125,119
"['2010', '12', '29']",Utah,LA Clippers,103,95
"['2010', '12', '29']",Denver,Minnesota,119,113
"['2010', '12', '29']",LA Lakers,New Orleans,103,88
"['2010', '12', '29']",Oklahoma City,New Jersey,114,93
"['2010', '12', '29']",Philadelphia,Phoenix,123,110
"['2010', '12', '29']",Sacramento,Memphis,100,98
"['2010', '12', '29']",Washington,Indiana,104,90
"['2010', '12', '30']",San Antonio,Dallas,99,93
"['2010', '12', '30']",Orlando,New York,112,103
"['2010', '12', '30']",Portland,Utah,100,89
"['2010', '12', '31']",New Orleans,Boston,83,81
"['2010', '12', '31']",Golden State,Charlotte,96,95
"['2010', '12', '31']",Chicago,New Jersey,90,81
"['2010', '12', '31']",Houston,Toronto,114,105
"['2010', '12', '31']",Indiana,Washington,95,86
"['2010', '12', '31']",LA Lakers,Philadelphia,102,98
"['2010', '12', '31']",Oklahoma City,Atlanta,103,94
"['2010', '12', '31']",Phoenix,Detroit,92,75
