date,winner,loser,winner_score,loser_score
"['2019', '11', '29']",San Antonio,LA Clippers,107,97
"['2019', '11', '30']",Houston,Atlanta,158,111
"['2019', '11', '30']",Milwaukee,Charlotte,137,96
"['2019', '11', '30']",Philadelphia,Indiana,119,116
"['2019', '11', '30']",Sacramento,Denver,100,97
"['2019', '12', '01']",Miami,Brooklyn,109,106
"['2019', '12', '01']",Detroit,San Antonio,132,98
"['2019', '12', '01']",LA Clippers,Washington,150,125
"['2019', '12', '01']",Dallas,LA Lakers,114,100
"['2019', '12', '01']",Memphis,Minnesota,115,107
"['2019', '12', '01']",Oklahoma City,New Orleans,107,104
"['2019', '12', '01']",Boston,New York,113,104
"['2019', '12', '01']",Orlando,Golden State,100,96
"['2019', '12', '01']",Toronto,Utah,130,110
"['2019', '12', '02']",Atlanta,Golden State,104,79
"['2019', '12', '02']",Phoenix,Charlotte,109,104
"['2019', '12', '02']",Indiana,Memphis,117,104
"['2019', '12', '02']",Milwaukee,New York,132,88
"['2019', '12', '02']",Philadelphia,Utah,103,94
"['2019', '12', '02']",Chicago,Sacramento,113,106
"['2019', '12', '03']",Detroit,Cleveland,127,94
"['2019', '12', '03']",LA Lakers,Denver,105,96
"['2019', '12', '03']",LA Clippers,Portland,117,97
"['2019', '12', '03']",Dallas,New Orleans,118,97
"['2019', '12', '03']",San Antonio,Houston,135,133
"['2019', '12', '03']",Miami,Toronto,121,110
"['2019', '12', '03']",Orlando,Washington,127,120
"['2019', '12', '04']",Brooklyn,Atlanta,130,118
"['2019', '12', '04']",Boston,Miami,112,93
"['2019', '12', '04']",Chicago,Memphis,106,99
"['2019', '12', '04']",Charlotte,Golden State,106,91
"['2019', '12', '04']",Dallas,Minnesota,121,114
"['2019', '12', '04']",Milwaukee,Detroit,127,103
"['2019', '12', '04']",Indiana,Oklahoma City,107,100
"['2019', '12', '04']",Orlando,Phoenix,128,114
"['2019', '12', '04']",Portland,Sacramento,127,116
"['2019', '12', '04']",LA Lakers,Utah,121,96
"['2019', '12', '05']",Phoenix,New Orleans,139,132
"['2019', '12', '05']",Denver,New York,129,92
"['2019', '12', '05']",Houston,Toronto,119,109
"['2019', '12', '05']",Washington,Philadelphia,119,113
"['2019', '12', '06']",Boston,Denver,108,95
"['2019', '12', '06']",Golden State,Chicago,100,98
"['2019', '12', '06']",Brooklyn,Charlotte,111,104
"['2019', '12', '06']",Orlando,Cleveland,93,87
"['2019', '12', '06']",Detroit,Indiana,108,101
"['2019', '12', '06']",Miami,Washington,112,103
"['2019', '12', '06']",Milwaukee,LA Clippers,119,91
"['2019', '12', '06']",Oklahoma City,Minnesota,139,127
"['2019', '12', '06']",LA Lakers,Portland,136,113
"['2019', '12', '06']",San Antonio,Sacramento,105,104
"['2019', '12', '07']",Dallas,New Orleans,130,84
"['2019', '12', '07']",Houston,Phoenix,115,109
"['2019', '12', '07']",Indiana,New York,104,103
"['2019', '12', '07']",Philadelphia,Cleveland,141,94
"['2019', '12', '07']",Utah,Memphis,126,112
"['2019', '12', '08']",Brooklyn,Denver,105,102
"['2019', '12', '08']",Atlanta,Charlotte,122,107
"['2019', '12', '08']",Sacramento,Dallas,110,106
"['2019', '12', '08']",LA Lakers,Minnesota,142,125
"['2019', '12', '08']",Miami,Chicago,110,105
"['2019', '12', '08']",Philadelphia,Toronto,110,104
"['2019', '12', '08']",Oklahoma City,Portland,108,96
"['2019', '12', '08']",LA Clippers,Washington,135,119
"['2019', '12', '09']",Boston,Cleveland,110,88
"['2019', '12', '09']",Toronto,Chicago,93,92
"['2019', '12', '09']",Memphis,Golden State,110,102
"['2019', '12', '09']",Sacramento,Houston,119,118
"['2019', '12', '09']",LA Clippers,Indiana,110,99
"['2019', '12', '09']",Milwaukee,Orlando,110,101
"['2019', '12', '09']",Detroit,New Orleans,105,103
"['2019', '12', '09']",Phoenix,Minnesota,125,109
"['2019', '12', '09']",Oklahoma City,Utah,104,90
"['2019', '12', '10']",Charlotte,Washington,114,107
"['2019', '12', '10']",Miami,Atlanta,135,121
"['2019', '12', '10']",Philadelphia,Denver,97,92
"['2019', '12', '10']",Portland,New York,115,87
"['2019', '12', '11']",Charlotte,Brooklyn,113,108
"['2019', '12', '11']",Chicago,Atlanta,136,102
"['2019', '12', '11']",Houston,Cleveland,116,110
"['2019', '12', '11']",New York,Golden State,124,122
"['2019', '12', '11']",Indiana,Boston,122,117
"['2019', '12', '11']",Milwaukee,New Orleans,127,112
"['2019', '12', '11']",Utah,Minnesota,127,116
"['2019', '12', '11']",LA Lakers,Orlando,96,87
"['2019', '12', '11']",Memphis,Phoenix,115,108
"['2019', '12', '11']",Sacramento,Oklahoma City,94,93
"['2019', '12', '11']",LA Clippers,Toronto,112,92
"['2019', '12', '12']",Philadelphia,Boston,115,109
"['2019', '12', '12']",Denver,Portland,114,99
"['2019', '12', '12']",Dallas,Detroit,122,111
"['2019', '12', '12']",Cleveland,San Antonio,117,109
"['2019', '12', '13']",Indiana,Atlanta,110,100
"['2019', '12', '13']",Charlotte,Chicago,83,73
"['2019', '12', '13']",Milwaukee,Memphis,127,114
"['2019', '12', '13']",LA Lakers,Miami,113,110
"['2019', '12', '13']",LA Clippers,Minnesota,124,117
"['2019', '12', '13']",Houston,Orlando,130,107
"['2019', '12', '13']",Philadelphia,New Orleans,116,109
"['2019', '12', '13']",New York,Sacramento,103,101
"['2019', '12', '13']",Utah,Golden State,114,106
"['2019', '12', '14']",Chicago,LA Clippers,109,106
"['2019', '12', '14']",Miami,Dallas,122,118
"['2019', '12', '14']",Denver,Oklahoma City,110,102
"['2019', '12', '14']",Detroit,Houston,115,107
"['2019', '12', '14']",Memphis,Washington,128,111
"['2019', '12', '14']",Milwaukee,Cleveland,125,108
"['2019', '12', '14']",San Antonio,Phoenix,121,119
"['2019', '12', '14']",Toronto,Brooklyn,110,102
"['2019', '12', '15']",LA Lakers,Atlanta,101,96
"['2019', '12', '15']",Brooklyn,Philadelphia,109,89
"['2019', '12', '15']",Denver,New York,111,105
"['2019', '12', '15']",Sacramento,Golden State,100,79
"['2019', '12', '15']",Indiana,Charlotte,107,85
"['2019', '12', '15']",Orlando,New Orleans,130,119
"['2019', '12', '16']",Washington,Detroit,133,119
"['2019', '12', '16']",Houston,San Antonio,109,107
"['2019', '12', '16']",Memphis,Miami,118,111
"['2019', '12', '16']",Dallas,Milwaukee,120,116
"['2019', '12', '16']",Oklahoma City,Chicago,109,106
"['2019', '12', '16']",Portland,Phoenix,111,110
"['2019', '12', '16']",Toronto,Cleveland,133,113
"['2019', '12', '17']",Charlotte,Sacramento,110,102
"['2019', '12', '17']",Indiana,LA Lakers,105,102
"['2019', '12', '17']",LA Clippers,Phoenix,120,99
"['2019', '12', '17']",Brooklyn,New Orleans,108,101
"['2019', '12', '17']",New York,Atlanta,143,120
"['2019', '12', '17']",Utah,Orlando,109,102
"['2019', '12', '18']",Cleveland,Charlotte,100,98
"['2019', '12', '18']",Boston,Dallas,109,103
"['2019', '12', '18']",Denver,Orlando,113,104
"['2019', '12', '18']",Toronto,Detroit,112,99
"['2019', '12', '18']",New Orleans,Minnesota,107,99
"['2019', '12', '18']",Oklahoma City,Memphis,126,122
"['2019', '12', '18']",Miami,Philadelphia,108,104
"['2019', '12', '18']",Portland,Golden State,122,112
"['2019', '12', '18']",Chicago,Washington,110,109
"['2019', '12', '19']",Utah,Atlanta,111,106
"['2019', '12', '19']",Houston,LA Clippers,122,117
"['2019', '12', '19']",Milwaukee,LA Lakers,111,104
"['2019', '12', '19']",San Antonio,Brooklyn,118,105
"['2019', '12', '20']",Boston,Detroit,114,93
"['2019', '12', '20']",Cleveland,Memphis,114,107
"['2019', '12', '20']",Denver,Minnesota,109,100
"['2019', '12', '20']",Golden State,New Orleans,106,102
"['2019', '12', '20']",Indiana,Sacramento,119,105
"['2019', '12', '20']",Miami,New York,129,114
"['2019', '12', '20']",Oklahoma City,Phoenix,126,108
"['2019', '12', '20']",Dallas,Philadelphia,117,98
"['2019', '12', '20']",Portland,Orlando,118,103
"['2019', '12', '20']",Toronto,Washington,122,118
"['2019', '12', '21']",Brooklyn,Atlanta,122,112
"['2019', '12', '21']",Utah,Charlotte,114,107
"['2019', '12', '21']",Chicago,Detroit,119,107
"['2019', '12', '21']",Memphis,Sacramento,119,115
"['2019', '12', '21']",Milwaukee,New York,123,102
"['2019', '12', '21']",Philadelphia,Washington,125,108
"['2019', '12', '21']",Houston,Phoenix,139,125
"['2019', '12', '21']",Portland,Minnesota,113,106
"['2019', '12', '21']",LA Clippers,San Antonio,134,109
"['2019', '12', '22']",Boston,Charlotte,119,93
"['2019', '12', '22']",Denver,LA Lakers,128,104
"['2019', '12', '22']",Milwaukee,Indiana,117,89
"['2019', '12', '22']",Oklahoma City,LA Clippers,118,112
"['2019', '12', '22']",Toronto,Dallas,110,107
"['2019', '12', '23']",Cleveland,Atlanta,121,118
"['2019', '12', '23']",Philadelphia,Detroit,125,109
"['2019', '12', '23']",Golden State,Minnesota,113,104
"['2019', '12', '23']",Indiana,Toronto,120,115
"['2019', '12', '23']",San Antonio,Memphis,145,115
"['2019', '12', '23']",Miami,Utah,107,104
"['2019', '12', '23']",Washington,New York,121,115
"['2019', '12', '23']",Orlando,Chicago,103,95
"['2019', '12', '23']",Denver,Phoenix,113,111
"['2019', '12', '23']",New Orleans,Portland,102,94
"['2019', '12', '23']",Houston,Sacramento,113,104
"['2019', '12', '25']",New Orleans,Denver,112,100
"['2019', '12', '25']",Golden State,Houston,116,104
"['2019', '12', '25']",LA Clippers,LA Lakers,111,106
"['2019', '12', '25']",Philadelphia,Milwaukee,121,109
"['2019', '12', '25']",Boston,Toronto,118,102
"['2019', '12', '26']",New York,Brooklyn,94,82
"['2019', '12', '26']",Dallas,San Antonio,102,98
"['2019', '12', '26']",Detroit,Washington,132,102
"['2019', '12', '26']",Memphis,Oklahoma City,110,97
"['2019', '12', '26']",Minnesota,Sacramento,105,104
"['2019', '12', '26']",Utah,Portland,121,115
"['2019', '12', '27']",Milwaukee,Atlanta,112,86
"['2019', '12', '27']",Boston,Cleveland,129,117
"['2019', '12', '27']",Oklahoma City,Charlotte,104,102
"['2019', '12', '27']",Golden State,Phoenix,105,96
"['2019', '12', '27']",Miami,Indiana,113,112
"['2019', '12', '27']",Orlando,Philadelphia,98,97
"['2019', '12', '28']",Toronto,Boston,113,97
"['2019', '12', '28']",Chicago,Atlanta,116,81
"['2019', '12', '28']",Denver,Memphis,119,110
"['2019', '12', '28']",Dallas,Golden State,141,121
"['2019', '12', '28']",Houston,Brooklyn,108,98
"['2019', '12', '28']",Utah,LA Clippers,120,107
"['2019', '12', '28']",Miami,Philadelphia,117,116
"['2019', '12', '28']",Milwaukee,Orlando,111,100
"['2019', '12', '28']",Cleveland,Minnesota,94,88
"['2019', '12', '28']",New Orleans,Indiana,120,98
"['2019', '12', '28']",LA Lakers,Portland,128,120
"['2019', '12', '28']",Phoenix,Sacramento,112,110
"['2019', '12', '28']",San Antonio,Detroit,136,109
"['2019', '12', '28']",New York,Washington,107,100
"['2019', '12', '29']",Denver,Sacramento,120,115
"['2019', '12', '29']",LA Lakers,Dallas,108,95
"['2019', '12', '29']",Memphis,Charlotte,117,104
"['2019', '12', '29']",New Orleans,Houston,127,112
"['2019', '12', '29']",Oklahoma City,Toronto,98,97
"['2019', '12', '30']",Milwaukee,Chicago,123,102
"['2019', '12', '30']",Minnesota,Brooklyn,122,115
"['2019', '12', '30']",Atlanta,Orlando,101,93
"['2019', '12', '30']",Phoenix,Portland,122,116
"['2019', '12', '30']",Utah,Detroit,104,81
"['2019', '12', '30']",Washington,Miami,123,105
"['2019', '12', '31']",Boston,Charlotte,109,92
"['2019', '12', '31']",Houston,Denver,130,104
"['2019', '12', '31']",Indiana,Philadelphia,115,97
"['2019', '12', '31']",Oklahoma City,Dallas,106,101
"['2019', '12', '31']",LA Clippers,Sacramento,105,87
"['2019', '12', '31']",San Antonio,Golden State,117,113
"['2019', '12', '31']",Toronto,Cleveland,117,97
