date,winner,loser,winner_score,loser_score
"['2020', '08', '08']",LA Clippers,Portland,122,117
"['2020', '08', '09']",Boston,Orlando,122,119
"['2020', '08', '09']",Brooklyn,LA Clippers,129,120
"['2020', '08', '09']",San Antonio,New Orleans,122,113
"['2020', '08', '09']",Oklahoma City,Washington,121,103
"['2020', '08', '09']",Portland,Philadelphia,124,121
"['2020', '08', '09']",Houston,Sacramento,129,112
"['2020', '08', '09']",Toronto,Memphis,108,99
"['2020', '08', '10']",LA Lakers,Denver,124,121
"['2020', '08', '10']",Miami,Indiana,114,92
"['2020', '08', '10']",Toronto,Milwaukee,114,106
"['2020', '08', '10']",Phoenix,Oklahoma City,128,101
"['2020', '08', '10']",Dallas,Utah,122,114
"['2020', '08', '11']",Portland,Dallas,134,131
"['2020', '08', '11']",Boston,Memphis,122,107
"['2020', '08', '11']",Brooklyn,Orlando,108,96
"['2020', '08', '11']",Phoenix,Philadelphia,130,117
"['2020', '08', '11']",Sacramento,New Orleans,112,106
"['2020', '08', '11']",San Antonio,Houston,123,105
"['2020', '08', '11']",Milwaukee,Washington,126,113
"['2020', '08', '12']",LA Clippers,Denver,124,111
"['2020', '08', '12']",Indiana,Houston,108,104
"['2020', '08', '12']",Oklahoma City,Miami,116,115
"['2020', '08', '12']",Toronto,Philadelphia,125,121
"['2020', '08', '13']",Washington,Boston,96,90
"['2020', '08', '13']",Portland,Brooklyn,134,133
"['2020', '08', '13']",Sacramento,LA Lakers,136,122
"['2020', '08', '13']",Memphis,Milwaukee,119,106
"['2020', '08', '13']",Orlando,New Orleans,133,127
"['2020', '08', '13']",Phoenix,Dallas,128,102
"['2020', '08', '13']",Utah,San Antonio,118,112
"['2020', '08', '14']",Philadelphia,Houston,134,96
"['2020', '08', '14']",Indiana,Miami,109,92
"['2020', '08', '14']",LA Clippers,Oklahoma City,107,103
"['2020', '08', '14']",Toronto,Denver,117,109
"['2020', '08', '15']",Portland,Memphis,126,122
"['2020', '08', '17']",Boston,Philadelphia,109,101
"['2020', '08', '17']",Denver,Utah,135,125
"['2020', '08', '17']",LA Clippers,Dallas,118,110
"['2020', '08', '17']",Toronto,Brooklyn,134,110
"['2020', '08', '18']",Houston,Oklahoma City,123,108
"['2020', '08', '18']",Miami,Indiana,113,101
"['2020', '08', '18']",Portland,LA Lakers,100,93
"['2020', '08', '18']",Orlando,Milwaukee,122,110
"['2020', '08', '19']",Boston,Philadelphia,128,101
"['2020', '08', '19']",Utah,Denver,124,105
"['2020', '08', '19']",Dallas,LA Clippers,127,114
"['2020', '08', '19']",Toronto,Brooklyn,104,99
"['2020', '08', '20']",Houston,Oklahoma City,111,98
"['2020', '08', '20']",Miami,Indiana,109,100
"['2020', '08', '20']",LA Lakers,Portland,111,88
"['2020', '08', '20']",Milwaukee,Orlando,111,96
"['2020', '08', '21']",Toronto,Brooklyn,117,92
"['2020', '08', '21']",LA Clippers,Dallas,130,122
"['2020', '08', '21']",Boston,Philadelphia,102,94
"['2020', '08', '21']",Utah,Denver,124,87
"['2020', '08', '22']",Miami,Indiana,124,115
"['2020', '08', '22']",Oklahoma City,Houston,119,107
"['2020', '08', '22']",Milwaukee,Orlando,121,107
"['2020', '08', '22']",LA Lakers,Portland,116,108
"['2020', '08', '23']",Toronto,Brooklyn,150,122
"['2020', '08', '23']",Dallas,LA Clippers,135,133
"['2020', '08', '23']",Boston,Philadelphia,110,106
"['2020', '08', '23']",Utah,Denver,129,127
"['2020', '08', '24']",Miami,Indiana,99,87
"['2020', '08', '24']",Oklahoma City,Houston,117,114
"['2020', '08', '24']",Milwaukee,Orlando,121,106
"['2020', '08', '24']",LA Lakers,Portland,135,115
"['2020', '08', '25']",Denver,Utah,117,107
"['2020', '08', '25']",LA Clippers,Dallas,154,111
"['2020', '08', '29']",Houston,Oklahoma City,114,80
"['2020', '08', '29']",LA Lakers,Portland,131,122
"['2020', '08', '29']",Milwaukee,Orlando,118,104
"['2020', '08', '30']",LA Clippers,Dallas,111,97
"['2020', '08', '30']",Boston,Toronto,112,94
"['2020', '08', '30']",Denver,Utah,119,107
"['2020', '08', '31']",Miami,Milwaukee,115,104
"['2020', '08', '31']",Oklahoma City,Houston,104,100
"['2020', '09', '01']",Denver,Utah,80,78
"['2020', '09', '01']",Boston,Toronto,102,99
"['2020', '09', '02']",Houston,Oklahoma City,104,102
"['2020', '09', '02']",Miami,Milwaukee,116,114
"['2020', '09', '03']",Toronto,Boston,104,103
"['2020', '09', '03']",LA Clippers,Denver,120,97
"['2020', '09', '04']",Houston,LA Lakers,112,97
"['2020', '09', '04']",Miami,Milwaukee,115,100
"['2020', '09', '05']",Toronto,Boston,100,93
"['2020', '09', '05']",Denver,LA Clippers,110,101
"['2020', '09', '06']",LA Lakers,Houston,117,109
"['2020', '09', '06']",Milwaukee,Miami,118,115
"['2020', '09', '07']",LA Clippers,Denver,113,107
"['2020', '09', '07']",Boston,Toronto,111,89
"['2020', '09', '08']",LA Lakers,Houston,112,102
"['2020', '09', '08']",Miami,Milwaukee,103,94
"['2020', '09', '09']",Toronto,Boston,125,122
"['2020', '09', '09']",LA Clippers,Denver,96,85
"['2020', '09', '10']",LA Lakers,Houston,110,100
"['2020', '09', '11']",Denver,LA Clippers,111,105
"['2020', '09', '11']",Boston,Toronto,92,87
"['2020', '09', '12']",LA Lakers,Houston,119,96
"['2020', '09', '13']",Denver,LA Clippers,111,98
"['2020', '09', '15']",Miami,Boston,117,114
"['2020', '09', '15']",Denver,LA Clippers,104,89
"['2020', '09', '17']",Miami,Boston,106,101
"['2020', '09', '18']",LA Lakers,Denver,126,114
"['2020', '09', '19']",Boston,Miami,117,106
"['2020', '09', '20']",LA Lakers,Denver,105,103
"['2020', '09', '22']",Denver,LA Lakers,114,106
"['2020', '09', '23']",Miami,Boston,112,109
"['2020', '09', '24']",LA Lakers,Denver,114,108
"['2020', '09', '25']",Boston,Miami,121,108
"['2020', '09', '26']",LA Lakers,Denver,117,107
"['2020', '09', '27']",Miami,Boston,125,113
"['2020', '09', '30']",LA Lakers,Miami,116,98
"['2020', '10', '02']",LA Lakers,Miami,124,114
"['2020', '10', '04']",Miami,LA Lakers,115,104
"['2020', '10', '06']",LA Lakers,Miami,102,96
"['2020', '10', '09']",Miami,LA Lakers,111,108
"['2020', '10', '11']",LA Lakers,Miami,106,93
"['2020', '12', '22']",Brooklyn,Golden State,125,99
"['2020', '12', '22']",LA Clippers,LA Lakers,116,109
"['2020', '12', '23']",Boston,Milwaukee,122,121
"['2020', '12', '23']",Atlanta,Chicago,124,104
"['2020', '12', '23']",Cleveland,Charlotte,121,114
"['2020', '12', '23']",Sacramento,Denver,124,122
"['2020', '12', '23']",Indiana,New York,121,107
"['2020', '12', '23']",San Antonio,Memphis,131,119
"['2020', '12', '23']",Minnesota,Detroit,111,101
"['2020', '12', '23']",Orlando,Miami,113,107
"['2020', '12', '23']",Philadelphia,Washington,113,107
"['2020', '12', '23']",Phoenix,Dallas,106,102
"['2020', '12', '23']",Utah,Portland,120,100
"['2020', '12', '23']",New Orleans,Toronto,113,99
"['2020', '12', '25']",Brooklyn,Boston,123,95
"['2020', '12', '25']",LA Clippers,Denver,121,108
"['2020', '12', '25']",LA Lakers,Dallas,138,115
"['2020', '12', '25']",Miami,New Orleans,111,98
"['2020', '12', '25']",Milwaukee,Golden State,138,99
"['2020', '12', '26']",Indiana,Chicago,125,106
"['2020', '12', '26']",Oklahoma City,Charlotte,109,107
"['2020', '12', '26']",Cleveland,Detroit,128,119
"['2020', '12', '26']",Atlanta,Memphis,122,112
"['2020', '12', '26']",Philadelphia,New York,109,89
"['2020', '12', '26']",Portland,Houston,128,126
"['2020', '12', '26']",Sacramento,Phoenix,106,103
"['2020', '12', '26']",San Antonio,Toronto,119,114
"['2020', '12', '26']",Minnesota,Utah,116,111
"['2020', '12', '26']",Orlando,Washington,130,120
"['2020', '12', '27']",Golden State,Chicago,129,128
"['2020', '12', '27']",Charlotte,Brooklyn,106,104
"['2020', '12', '27']",Cleveland,Philadelphia,118,94
"['2020', '12', '27']",Indiana,Boston,108,107
"['2020', '12', '27']",Dallas,LA Clippers,124,73
"['2020', '12', '27']",LA Lakers,Minnesota,127,91
"['2020', '12', '27']",New Orleans,San Antonio,98,95
"['2020', '12', '27']",New York,Milwaukee,130,110
"['2020', '12', '27']",Phoenix,Sacramento,116,100
"['2020', '12', '27']",Orlando,Washington,120,113
"['2020', '12', '28']",Atlanta,Detroit,128,120
"['2020', '12', '28']",Memphis,Brooklyn,116,111
"['2020', '12', '28']",Denver,Houston,124,111
"['2020', '12', '28']",Portland,LA Lakers,115,107
"['2020', '12', '28']",Utah,Oklahoma City,110,109
"['2020', '12', '29']",New York,Cleveland,95,86
"['2020', '12', '29']",Golden State,Detroit,116,106
"['2020', '12', '29']",Boston,Indiana,116,111
"['2020', '12', '29']",LA Clippers,Minnesota,124,101
"['2020', '12', '29']",Milwaukee,Miami,144,97
"['2020', '12', '29']",Orlando,Oklahoma City,118,107
"['2020', '12', '29']",Philadelphia,Toronto,100,93
"['2020', '12', '29']",Phoenix,New Orleans,111,86
"['2020', '12', '29']",Sacramento,Denver,125,115
"['2020', '12', '29']",Chicago,Washington,115,107
"['2020', '12', '30']",Boston,Memphis,126,107
"['2020', '12', '30']",Brooklyn,Atlanta,145,141
"['2020', '12', '30']",Charlotte,Dallas,118,99
"['2020', '12', '30']",LA Clippers,Portland,128,105
"['2020', '12', '30']",Miami,Milwaukee,119,108
"['2020', '12', '30']",LA Lakers,San Antonio,121,107
"['2020', '12', '31']",Houston,Sacramento,122,119
"['2020', '12', '31']",Indiana,Cleveland,119,99
"['2020', '12', '31']",New Orleans,Oklahoma City,113,80
"['2020', '12', '31']",Philadelphia,Orlando,116,92
"['2020', '12', '31']",Toronto,New York,100,83
"['2020', '12', '31']",Phoenix,Utah,106,95
"['2020', '12', '31']",Chicago,Washington,133,130
